DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	12q24.31	12	120978847	HNF1A	HNF1A-AS1, HNF1A			ENSG00000241388, ENSG00000135100			rs1169288-C	rs1169288	0	1169288	missense_variant	0	0.313	1E-9	9.0				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	13q34	13	110185206	COL4A1	COL4A1			ENSG00000187498			rs638634-T	rs638634	0	638634	intron_variant	0	0.302	1E-8	8.0				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	15q25.1	15	78839988	ADAMTS7, MORF4L1	MORF4L1			ENSG00000185787			rs11072811-C	rs11072811	0	11072811	intron_variant	0	0.492	1E-10	10.0				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	15q26.1	15	90886057	FES	FES			ENSG00000182511			rs4932373-C	rs4932373	0	4932373	intron_variant	0	0.326	2E-17	16.69897000433602				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	16q23.3	16	83012185	CDH13	CDH13			ENSG00000140945			rs7500448-G	rs7500448	0	7500448	intron_variant	0	0.254	8E-10	9.096910013008056				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	17q21.32	17	49262935	FLJ40194, MIR6129	AC004797.1			ENSG00000177369			rs2011767-T	rs2011767	0	2011767	intron_variant	0	0.459	1E-13	13.0				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	17q21.33	17	49372695	LOC102724596	AC091180.5			ENSG00000262039			rs7209400-T	rs7209400	0	7209400	intron_variant	0	0.453	2E-12	11.698970004336019				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	18q21.2	18	55055967	CCDC68, LINC01929	CCDC68 - LINC01929	ENSG00000166510	ENSG00000267013		96506	49937	rs550780826-G	rs550780826	0	550780826	intergenic_variant	1	0.004	2E-8	7.698970004336019				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	19p13.2	19	11077488	SMARCA4, LDLR	SMARCA4			ENSG00000127616			rs56125973-C	rs56125973	0	56125973	intron_variant	0	0.118	4E-13	12.397940008672037				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	19q13.32	19	44908822	APOE	APOE			ENSG00000130203			rs7412-T	rs7412	0	7412	missense_variant	0	0.081	7E-17	16.154901959985743				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2019-08-07	30104761	Zhou W	2018-08-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30104761	Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.	Coronary artery disease	31,355 European ancestry cases, 377,103 European ancestry controls	NA	21q22.11	21	34221526	LINC00310, KCNE2	AP000317.1, AP000317.2			ENSG00000214955, ENSG00000272657			rs28451064-A	rs28451064	0	28451064	intron_variant	0	0.132	1E-14	14.0				Affymetrix [28000000] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST008370	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	2q33.1	2	198223806	PLCL1	PLCL1			ENSG00000115896			rs7421388-G	rs7421388	0	7421388	intron_variant	0	0.79	2E-10	9.698970004336019		1.2987013	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	3q25.31	3	156287165	KCNAB1	KCNAB1, AC091607.2			ENSG00000169282, ENSG00000287916			rs13082914-T	rs13082914	0	13082914	intron_variant	0	0.22	3E-10	9.522878745280337		1.21	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	4q31.23	4	150108918	DCLK2	DCLK2			ENSG00000170390			rs9985766-G	rs9985766	0	9985766	intron_variant	0	0.16	8E-10	9.096910013008056		1.35	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	5q11.2	5	52889863	ITGA1	B3GNTL1P1, ITGA1			ENSG00000251237, ENSG00000213949			rs16880442-G	rs16880442	0	16880442	non_coding_transcript_exon_variant	0	0.93	6E-7	6.221848749616356		1.3888888	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	6q25.3	6	156266980	Intergenic	AL589693.1			ENSG00000287092			rs17775862-T	rs17775862	0	17775862	intron_variant	0	0.06	3E-7	6.522878745280337		1.55	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	8q21.11	8	72230147	TRPA1	AC022905.1			ENSG00000250979			rs12541758-T	rs12541758	0	12541758	non_coding_transcript_exon_variant	0	0.4	5E-13	12.301029995663981		1.25	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	9p21.3	9	22088095	CDKN2A, CDKN2B	CDKN2B-AS1			ENSG00000240498			rs10738607-G	rs10738607	0	10738607	intron_variant	0	0.64	2E-13	12.698970004336019		1.2820514	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	9q31.3	9	111690726	C9orf84	SHOC1			ENSG00000165181			rs10981012-A	rs10981012	0	10981012	intron_variant	0	0.13	1E-9	9.0		1.34	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2016-12-16	26708285	Wakil SM	2016-02-01	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/26708285	A genome-wide association study reveals susceptibility loci for myocardial infarction/coronary artery disease in Saudi Arabs.	Coronary artery disease	2,165 Saudi Arab ancestry cases, 2,266 Saudi Arab ancestry controls	503 Saudi Arab ancestry cases, 734 Saudi Arab ancestry controls	10q11.21	10	44280862	CXCL12	AL137026.2 - AL137026.1	ENSG00000237590	ENSG00000229116		19049	1627	rs1746049-C	rs1746049	0	1746049	regulatory_region_variant	1	0.72	2E-9	8.698970004336019		1.25	[NR]	Affymetrix [537798]	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST003470	Genome-wide genotyping array
2019-04-09	30525989	Siewert KM	2018-12-01	Circ Genom Precis Med	www.ncbi.nlm.nih.gov/pubmed/30525989	Bivariate Genome-Wide Association Scan Identifies 6 Novel Loci Associated With Lipid Levels and Coronary Artery Disease.	Coronary artery disease and HDL cholesterol levels (multivariate analysis)	122,733 coronary artery disease cases, 424,528 coronary artery disease controls, 188,577 individuals	NA	12q24.31	12	121811142	SET1B	SETD1B			ENSG00000139718			rs895953-T	rs895953	0	895953	intron_variant	0	0.81	9E-8	7.045757490560675				NR [NR]	N	high density lipoprotein cholesterol measurement, coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0004612, http://www.ebi.ac.uk/efo/EFO_0000378	GCST007547	Genome-wide genotyping array
2019-04-09	30525989	Siewert KM	2018-12-01	Circ Genom Precis Med	www.ncbi.nlm.nih.gov/pubmed/30525989	Bivariate Genome-Wide Association Scan Identifies 6 Novel Loci Associated With Lipid Levels and Coronary Artery Disease.	Coronary artery disease and LDL cholesterol levels (multivariate analysis)	122,733 coronary artery disease cases, 424,528 coronary artery disease controls, 188,577 individuals	NA	12q24.11	12	108701361	CORO1C	CORO1C			ENSG00000110880			rs3741782-A	rs3741782	0	3741782	intron_variant	0	0.69	3E-9	8.522878745280337				NR [NR]	N	low density lipoprotein cholesterol measurement, coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0004611, http://www.ebi.ac.uk/efo/EFO_0000378	GCST007546	Genome-wide genotyping array
2019-04-09	30525989	Siewert KM	2018-12-01	Circ Genom Precis Med	www.ncbi.nlm.nih.gov/pubmed/30525989	Bivariate Genome-Wide Association Scan Identifies 6 Novel Loci Associated With Lipid Levels and Coronary Artery Disease.	Coronary artery disease and LDL cholesterol levels (multivariate analysis)	122,733 coronary artery disease cases, 424,528 coronary artery disease controls, 188,577 individuals	NA	9p22.2	9	16904848	NR	BNC2 - AL162725.2	ENSG00000173068	ENSG00000237153		34005	12663	rs7033354-T	rs7033354	0	7033354	intergenic_variant	1	0.63	1E-8	8.0				NR [NR]	N	low density lipoprotein cholesterol measurement, coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0004611, http://www.ebi.ac.uk/efo/EFO_0000378	GCST007546	Genome-wide genotyping array
2015-04-24	21239051	Reilly MP	2011-01-14	Lancet	www.ncbi.nlm.nih.gov/pubmed/21239051	Identification of ADAMTS7 as a novel locus for coronary atherosclerosis and association of ABO with myocardial infarction in the presence of coronary atherosclerosis: two genome-wide association studies.	Myocardial infarction in coronary artery disease	4,572 European ancestry cases, 2,739 European ancestry controls	1,211 European ancestry cases, 905 European ancestry controls	9q34.2	9	133266790	ABO	ABO, ABO			ENSG00000175164, ENSG00000281879			rs514659-C	rs514659	0	514659	intron_variant	0	0.37	8E-9	8.096910013008056		1.21	[1.13-1.29]	Affymetrix, Illumina [up to 2400000] (imputed)	N	coronary heart disease, myocardial infarction	http://www.ebi.ac.uk/efo/EFO_0001645, http://www.ebi.ac.uk/efo/EFO_0000612	GCST000946	Genome-wide genotyping array
2009-03-01	19198612	Erdmann J	2009-02-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19198612	New susceptibility locus for coronary artery disease on chromosome 3q22.3.	Coronary heart disease	1,222 European ancestry cases, 1,298 European ancestry controls	18,185 European ancestry cases, 20,068 European ancestry controls	3q22.3	3	138403280	MRAS	MRAS			ENSG00000158186			rs9818870-T	rs9818870	0	9818870	3_prime_UTR_variant	0	0.15	7E-13	12.154901959985743		1.15	[1.11-1.19]	Affymetrix [567119]	N	coronary heart disease	http://www.ebi.ac.uk/efo/EFO_0001645	GCST000338	Genome-wide genotyping array
2009-03-01	19198612	Erdmann J	2009-02-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19198612	New susceptibility locus for coronary artery disease on chromosome 3q22.3.	Coronary heart disease	1,222 European ancestry cases, 1,298 European ancestry controls	18,185 European ancestry cases, 20,068 European ancestry controls	12q24.31	12	120997784	C12orf43, HNF1A	HNF1A			ENSG00000135100			rs2259816-T	rs2259816	0	2259816	synonymous_variant	0	0.36	5E-7	6.301029995663981		1.08	[1.05-1.11]	Affymetrix [567119]	N	coronary heart disease	http://www.ebi.ac.uk/efo/EFO_0001645	GCST000338	Genome-wide genotyping array
2009-04-01	19198611	Tregouet DA	2009-02-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19198611	Genome-wide haplotype association study identifies the SLC22A3-LPAL2-LPA gene cluster as a risk locus for coronary artery disease.	Coronary heart disease	1,926 European ancestry cases, 2,938 European ancestry controls	7,073 European ancestry cases, 7,325 European ancestry controls	6q25.3	6;6;6;6	160541471;160548706;160486102;160442500	SLC22A3, LPAL2, LPA	LPA; LPA; LPAL2; SLC22A3						rs7767084-T; rs10755578-C; rs3127599-C; rs2048327-C	rs7767084; rs10755578; rs3127599; rs2048327	0		intron_variant; intron_variant; intron_variant; intron_variant		0.02	4E-15	14.397940008672037		1.82	[1.57-2.12]	Affymetrix [~ 500000]	N	coronary heart disease	http://www.ebi.ac.uk/efo/EFO_0001645	GCST000341	Genome-wide genotyping array
2009-04-01	19198611	Tregouet DA	2009-02-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19198611	Genome-wide haplotype association study identifies the SLC22A3-LPAL2-LPA gene cluster as a risk locus for coronary artery disease.	Coronary heart disease	1,926 European ancestry cases, 2,938 European ancestry controls	7,073 European ancestry cases, 7,325 European ancestry controls	6q25.3	6;6;6;6	160541471;160548706;160486102;160442500	SLC22A3, LPAL2, LPA	LPA; LPA; LPAL2; SLC22A3						rs7767084-T; rs10755578-G; rs3127599-T; rs2048327-C	rs7767084; rs10755578; rs3127599; rs2048327	0		intron_variant; intron_variant; intron_variant; intron_variant		0.16	1E-9	9.0		1.2	[1.13-1.28]	Affymetrix [~ 500000]	N	coronary heart disease	http://www.ebi.ac.uk/efo/EFO_0001645	GCST000341	Genome-wide genotyping array
